WP_482267108.1	tr|O05158|O05158_STRMG	93.796	951	57	1	1	949	207	1157	0.0	1595	70
WP_482267108.1	tr|G5JRZ2|G5JRZ2_STRCG	69.495	1108	320	7	261	1353	1	1105	0.0	1491	81
WP_482267108.1	tr|A0ABR7CS12|A0ABR7CS12_9STRE	96.184	760	29	0	20	779	226	985	0.0	1467	56
WP_482267108.1	tr|A3CKQ5|A3CKQ5_STRSV	55.572	1391	517	16	26	1354	155	1506	0.0	1406	98
WP_482267108.1	tr|Q54186|Q54186_STRGN	56.879	1352	477	20	26	1354	230	1498	0.0	1381	98
WP_482267108.1	sp|Q9LBG3|PAA_STRCG	58.933	1349	436	18	28	1354	401	1653	0.0	1380	98
WP_482267108.1	tr|G5JRZ6|G5JRZ6_STRCG	58.933	1349	436	18	28	1354	401	1653	0.0	1380	98
WP_482267108.1	tr|A0A934UDF5|A0A934UDF5_9STRE	42.711	1372	572	36	17	1353	184	1376	0.0	894	99
WP_482267108.1	tr|A0ABS5AVQ5|A0ABS5AVQ5_9STRE	47.314	875	357	10	4	810	134	972	0.0	678	60
WP_482267108.1	tr|G5JYH5|G5JYH5_9STRE	36.997	1119	532	31	29	1126	114	1080	0.0	568	81
WP_482267108.1	tr|A0A2X3W2F5|A0A2X3W2F5_9STRE	55.717	481	164	6	215	694	1	433	6.04e-141	456	37
WP_482267108.1	tr|A0A2X3W2F5|A0A2X3W2F5_9STRE	55.263	456	162	6	200	654	18	432	1.98e-131	431	37
WP_482267108.1	tr|A0ABT3E7F8|A0ABT3E7F8_STRAP	43.189	602	314	9	700	1281	674	1267	2.40e-135	448	43
WP_482267108.1	tr|A0A0A0DG05|A0A0A0DG05_9STRE	42.219	604	319	9	687	1281	639	1221	8.02e-134	442	44
WP_482267108.1	tr|A3CMH1|A3CMH1_STRSV	31.894	1019	503	17	26	931	353	1293	4.32e-130	434	67
WP_482267108.1	tr|A0A3Q9F304|A0A3Q9F304_9STRE	38.714	669	353	11	711	1354	632	1268	1.18e-127	426	48
WP_482267108.1	tr|A0ABM8CIK2|A0ABM8CIK2_9STRE	45.106	470	228	7	887	1354	869	1310	4.97e-110	377	35
WP_482267108.1	tr|A0A0H3MY34|A0A0H3MY34_STRS4	42.827	481	241	9	879	1354	1179	1630	1.79e-108	376	35
WP_482267108.1	tr|E0PE62|E0PE62_STREI	43.290	462	231	7	895	1354	1198	1630	1.65e-107	374	34
WP_482267108.1	tr|G5K723|G5K723_9STRE	42.620	481	242	9	879	1354	1179	1630	1.26e-106	371	35
WP_482267108.1	tr|A8D815|A8D815_STREQ	42.620	481	242	9	879	1354	1179	1630	1.26e-106	371	35
WP_482267108.1	tr|Q8DZ37|Q8DZ37_STRA5	42.620	481	242	9	879	1354	1179	1630	1.30e-106	371	35
WP_482267108.1	tr|G7ZTU9|G7ZTU9_STRSU	42.675	471	238	8	887	1354	1186	1627	1.73e-106	370	35
WP_482267108.1	tr|A0ABS2PPS7|A0ABS2PPS7_9STRE	47.236	398	196	3	945	1340	1590	1975	2.01e-106	372	29
WP_482267108.1	tr|A0A0H3MV42|A0A0H3MV42_STRS4	42.620	481	242	9	879	1354	1179	1630	2.47e-106	370	35
WP_482267108.1	tr|A0AA47IL60|A0AA47IL60_STRMC	42.412	481	243	10	879	1354	1179	1630	3.52e-106	370	35
WP_482267108.1	tr|F5X6Z9|F5X6Z9_STRPX	43.290	462	231	8	895	1354	1198	1630	6.18e-106	369	34
WP_482267108.1	tr|A0ABU5FVL8|A0ABU5FVL8_9STRE	48.628	401	188	4	887	1285	870	1254	8.05e-106	365	29
WP_482267108.1	tr|A0AA96VKR6|A0AA96VKR6_9STRE	42.857	462	233	7	895	1354	1198	1630	8.26e-106	369	34
WP_482267108.1	tr|A0ABS3GCE1|A0ABS3GCE1_9STRE	47.487	398	194	4	895	1291	1199	1582	5.53e-104	363	29
WP_482267108.1	tr|A0A412PQT7|A0A412PQT7_STRAP	47.487	398	194	4	895	1291	1199	1582	5.53e-104	363	29
WP_482267108.1	tr|A0ABU1B4P7|A0ABU1B4P7_9STRE	44.769	411	211	4	945	1354	1197	1592	5.79e-104	363	30
WP_482267108.1	tr|A0ACG5AQR5|A0ACG5AQR5_9STRE	42.204	481	244	10	879	1354	1179	1630	1.74e-103	362	35
WP_482267108.1	tr|A0A5C5SEX1|A0A5C5SEX1_9STRE	51.198	334	162	1	945	1278	1060	1392	1.40e-102	357	25
WP_482267108.1	tr|A0ABV8CXM1|A0ABV8CXM1_9STRE	50.898	334	163	1	945	1278	1237	1569	1.11e-101	356	25
WP_482267108.1	tr|A0ABR7CU55|A0ABR7CU55_9STRE	47.656	384	186	3	895	1278	1199	1567	2.56e-101	355	28
WP_482267108.1	tr|A0ABD7NCT6|A0ABD7NCT6_9STRE	47.532	385	187	3	895	1279	1199	1568	3.57e-101	355	28
